"","class_mean","lats","lngs","average_speed","class_std","total_number_of_path","path_ratio","run_time","time","location_coordinate","speed","path_found","name"
"127","NA","35.7434213","51.2518092","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"128","NA","35.7672207","51.3431185","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","1.69444444444444","110","میدان کاج"
"129","NA","35.6185189","51.3720533","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","6.44230769230769","110","میدان کاج"
"130","NA","35.7245058","51.4720017","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"131","NA","35.6775771","51.4731631","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4","110","میدان کاج"
"132","NA","35.6795873","51.3751538","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.03333333333333","110","میدان کاج"
"133","NA","35.6271499","51.4773193","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","4.28282828282828","110","میدان کاج"
"134","NA","35.6292662","51.5036033","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","8.92659601964332","110","میدان کاج"
"135","NA","35.7290684","51.4720683","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","9.53908576533651","110","میدان کاج"
"136","NA","35.7849776","51.383609","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","4.61764705882353","110","میدان کاج"
"137","NA","35.7347792","51.2445191","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"138","NA","35.7250702","51.2453193","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"139","NA","35.7447412","51.2377211","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"140","NA","35.7402451","51.2550098","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"141","NA","35.7445812","51.2359256","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","12.4411764705882","110","میدان کاج"
"142","NA","35.6756656","51.5059322","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","3.73839223839224","110","میدان کاج"
"143","NA","35.7822391","51.311931","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","2.8","110","میدان کاج"
"144","NA","35.7292506","51.4550645","25.9469056074811","NA","14876","0.00739446087657973","62","noon","51.37483","12.4411764705882","110","میدان کاج"
"145","NA","35.7828068","51.3751253","25.9469056074811","NA","14876","0.00739446087657973","62","noon","35.78224","5.22433460076046","110","میدان کاج"
